seed,dataset,target,model,selector,apparent_r2,apparent_r2_std,nested_r2,bias,apparent_rmse,apparent_rmse_std,nested_rmse,nested_rmse_std,bias_rmse,apparent_r2_pooled,apparent_rmse_pooled,nested_rmse_pooled,bias_pooled
7,ryckewaert,chlorophyll,pls,rfe,0.8511114479906334,0.027816681341886435,0.8372044852813227,0.013906962709310688,3.551662204665174,0.2429259736493619,3.7150727267739034,0.2945535802178645,0.16341052210872942,0.8535537958694437,3.5596486863690466,3.7262854150614766,0.016349310588120947
8,ryckewaert,chlorophyll,pls,rfe,0.8511114479906334,0.027816681341886435,0.8372044852813227,0.013906962709310688,3.551662204665174,0.2429259736493619,3.7150727267739034,0.2945535802178645,0.16341052210872942,0.8535537958694437,3.5596486863690466,3.7262854150614766,0.016349310588120947
9,ryckewaert,chlorophyll,pls,rfe,0.8511114479906334,0.027816681341886435,0.8372044852813227,0.013906962709310688,3.551662204665174,0.2429259736493619,3.7150727267739034,0.2945535802178645,0.16341052210872942,0.8535537958694437,3.5596486863690466,3.7262854150614766,0.016349310588120947
10,ryckewaert,chlorophyll,pls,rfe,0.8511114479906334,0.027816681341886435,0.8372044852813227,0.013906962709310688,3.551662204665174,0.2429259736493619,3.7150727267739034,0.2945535802178645,0.16341052210872942,0.8535537958694437,3.5596486863690466,3.7262854150614766,0.016349310588120947
11,ryckewaert,chlorophyll,pls,rfe,0.8511114479906334,0.027816681341886435,0.8372044852813227,0.013906962709310688,3.551662204665174,0.2429259736493619,3.7150727267739034,0.2945535802178645,0.16341052210872942,0.8535537958694437,3.5596486863690466,3.7262854150614766,0.016349310588120947
0,ryckewaert,flavonol,lightgbm,ga,0.5574043482441103,0.05550118913327891,0.29818015163341327,0.25922419661069707,0.3780881233643308,0.036377867313639956,0.4732472620517136,0.04590736343186824,0.0951591386873828,0.5631977417555818,0.3795718949968605,0.47521930859274447,0.2650175901221685
1,ryckewaert,flavonol,lightgbm,ga,0.5551381253989616,0.06732604781823988,0.3226826287925094,0.23245549660645215,0.37832776872409396,0.03365746601200557,0.46562884292722656,0.04219668244731606,0.0873010742031326,0.5630686675206681,0.3796279722403048,0.46723875808546905,0.24038603872815867
2,ryckewaert,flavonol,lightgbm,ga,0.5763375322026121,0.049304728514600556,0.3148253283998705,0.2615122038027416,0.36971192827739124,0.03045309783375783,0.4679040384424118,0.04904227336321093,0.09819211016502055,0.583317455998253,0.3707270403728255,0.47020742438623897,0.26849212759838254
3,ryckewaert,flavonol,lightgbm,ga,0.5373983217316848,0.07324623043432354,0.30325022182654837,0.2341480999051364,0.3855295944304468,0.035737466356417634,0.4739242498956637,0.037916261840662,0.08839465546521685,0.5461144310625785,0.386923224121649,0.47519576920006396,0.24286420923603014
4,ryckewaert,flavonol,lightgbm,ga,0.5805313145338784,0.0608607789135951,0.35196044443040214,0.22857087010347626,0.36667754604935776,0.021666386480204854,0.45544864974923593,0.04039889929073924,0.08877110369987817,0.5913639741173422,0.36713005262746534,0.45701534491106327,0.23940352968694006
5,ryckewaert,flavonol,lightgbm,ga,0.5467494690298579,0.08434340819405028,0.3021118740953612,0.24463759493449666,0.3805225911945775,0.03250388070525241,0.47233018596232695,0.0461988487873072,0.09180759476774947,0.5582063670357034,0.3817344340344305,0.474371189184907,0.25609449294034214
6,ryckewaert,flavonol,lightgbm,ga,0.5490757676746688,0.0672440259796846,0.3188980118849766,0.23017775578969224,0.38109022239564744,0.03698693409976515,0.467374740130163,0.04269347792414071,0.08628451773451556,0.5561015760559722,0.3826426821768028,0.46904753050963516,0.23720356417099564
7,ryckewaert,flavonol,lightgbm,ga,0.5519697141651854,0.06987254751270891,0.32896571648020634,0.22300399768497903,0.37875971777061773,0.023785423536499997,0.46227332933197,0.04336218391429208,0.08351361156135229,0.5635202336126843,0.37943174983389477,0.4641104854624962,0.234554517132478
8,ryckewaert,flavonol,lightgbm,ga,0.5719399704599688,0.06866967972856021,0.3397267821915899,0.2322131882683789,0.3702301057463119,0.026807759803245634,0.46047744055125495,0.03671012291512875,0.09024733480494307,0.5827313212738863,0.3709876939957407,0.4616930912539497,0.24300453908229636
9,ryckewaert,flavonol,lightgbm,ga,0.5680268026835923,0.061271513100156307,0.3392686909030759,0.22875811178051642,0.37292595119402383,0.03487549185649155,0.4604010974053317,0.03772172271529246,0.08747514621130786,0.5753932544212893,0.37423556285585485,0.4616873638067478,0.23612456351821343
10,ryckewaert,flavonol,lightgbm,ga,0.5507664047597595,0.03793744761443631,0.3203088803881955,0.23045752437156397,0.38150781806893624,0.033534710551729,0.4667129678588081,0.03579023575816552,0.08520514978987187,0.5559092121314486,0.38272558253351563,0.4678464755060215,0.23560033174325312
11,ryckewaert,flavonol,lightgbm,ga,0.5730513453065942,0.06716718789793012,0.32784202139475094,0.24520932391184325,0.3704505172889204,0.03457775346194609,0.46462082277860495,0.034338648151899444,0.09417030548968452,0.5808708014475106,0.3718138550586794,0.465691934804743,0.25302878005275964
0,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
1,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
2,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
3,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
4,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
5,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
6,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
7,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
8,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
9,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
10,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
11,ryckewaert,flavonol,lightgbm,lasso,0.3969511194123864,0.11343255631995781,0.3559283281215658,0.04102279129082065,0.4393943731609168,0.04515837721412196,0.45429604162051473,0.03601696884007223,0.01490166845959795,0.40880483512080634,0.4415877806219275,0.4554691827292323,0.05287650699924057
0,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.2974534366966001,0.00033994536986164947,0.47376678451916476,0.04105302033345494,0.46989850431638247,0.03554942067551092,-0.0038682802027822927,0.3150461773125658,0.47531580714241356,0.4711568803238274,0.017592740615965663
1,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.294017284463046,0.0037760976034157956,0.47376678451916476,0.04105302033345494,0.47076075154564717,0.035694980568496626,-0.0030060329735175917,0.3150461773125658,0.47531580714241356,0.4720320791666028,0.02102889284951981
2,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.2856750544546941,0.012118327611767676,0.47376678451916476,0.04105302033345494,0.47454195511672115,0.03027916113815288,0.000775170597556385,0.3150461773125658,0.47531580714241356,0.47544414149701064,0.02937112285787169
3,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.2890525619920305,0.008740820074431277,0.47376678451916476,0.04105302033345494,0.47251531181364514,0.03529035767790557,-0.0012514727055196184,0.3150461773125658,0.47531580714241356,0.4737600323916895,0.02599361532053529
4,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.2906397769257096,0.007153605140752195,0.47376678451916476,0.04105302033345494,0.4727873948487232,0.030865217115954868,-0.0009793896704415883,0.3150461773125658,0.47531580714241356,0.47372233128110053,0.02440640038685621
5,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.2914837561233922,0.006309625943069552,0.47376678451916476,0.04105302033345494,0.4720011228557893,0.035179328651354175,-0.0017656616633754396,0.3150461773125658,0.47531580714241356,0.4732363734437206,0.023562421189173566
6,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.294017284463046,0.0037760976034157956,0.47376678451916476,0.04105302033345494,0.47076075154564717,0.035694980568496626,-0.0030060329735175917,0.3150461773125658,0.47531580714241356,0.4720320791666028,0.02102889284951981
7,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.294017284463046,0.0037760976034157956,0.47376678451916476,0.04105302033345494,0.47076075154564717,0.035694980568496626,-0.0030060329735175917,0.3150461773125658,0.47531580714241356,0.4720320791666028,0.02102889284951981
8,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.2906397769257096,0.007153605140752195,0.47376678451916476,0.04105302033345494,0.4727873948487232,0.030865217115954868,-0.0009793896704415883,0.3150461773125658,0.47531580714241356,0.47372233128110053,0.02440640038685621
9,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.294017284463046,0.0037760976034157956,0.47376678451916476,0.04105302033345494,0.47076075154564717,0.035694980568496626,-0.0030060329735175917,0.3150461773125658,0.47531580714241356,0.4720320791666028,0.02102889284951981
10,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.28720362469215543,0.010589757374306341,0.47376678451916476,0.04105302033345494,0.4736496420779878,0.03095238406523191,-0.00011714244117694284,0.3150461773125658,0.47531580714241356,0.4745927991871193,0.027842552620410355
11,ryckewaert,flavonol,lightgbm,mutual_info,0.2977933820664618,0.13028895172745117,0.28223890222114,0.015554479845321767,0.47376678451916476,0.04105302033345494,0.4754042023459858,0.030318151683067663,0.0016374178268210304,0.3150461773125658,0.47531580714241356,0.4763114627737758,0.03280727509142578
0,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
1,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
2,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
3,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
4,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
5,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
6,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
7,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
8,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
9,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
10,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
11,ryckewaert,flavonol,lightgbm,rfe,0.2726524381607883,0.11411780042490316,0.2064374522396995,0.06621498592108882,0.4819840193577975,0.017334195390061456,0.5003901788880482,0.05150080061763228,0.018406159530250654,0.2950459336604504,0.48220534563285405,0.5028737983427685,0.0886084814207509
0,ryckewaert,flavonol,pls,ga,0.6114060221670944,0.07375768386727255,0.2903629163273764,0.321043105839718,0.35325839323586655,0.038242261336395855,0.47293158959286385,0.08487929830387678,0.1196731963569973,0.6174895366539911,0.3552002561825026,0.4802888589066293,0.3271266203266147
1,ryckewaert,flavonol,pls,ga,0.6128222764710014,0.059783896246933754,0.28712646088578603,0.3256958155852154,0.3534692814912762,0.035605864503780865,0.47492409269890146,0.08357995292279356,0.12145481120762525,0.617503390976946,0.3551938235432748,0.48198995379266557,0.3303769300911599
2,ryckewaert,flavonol,pls,ga,0.5983139785102185,0.0958456359321611,0.22729831436016115,0.3710156641500574,0.35933293535322747,0.052663207837601506,0.49585023967134934,0.09428717835740685,0.13651730431812187,0.600324441523414,0.36308257415901624,0.5041485267206678,0.3730261271632529
3,ryckewaert,flavonol,pls,ga,0.6158962223803541,0.07618783244701838,0.23386235593061758,0.3820338664497366,0.3517079027758252,0.04208739688375039,0.49482931569786565,0.08405887241789597,0.14312141292204045,0.6197953409137993,0.3541280498510517,0.5014528987041585,0.38593298498318174
4,ryckewaert,flavonol,pls,ga,0.596671205412988,0.07993965440886727,0.3039217026325017,0.29274950278048634,0.3602450387304533,0.04347276993886133,0.4670123686912733,0.0856320438955603,0.10676732996082,0.6009391761692833,0.3628032409300287,0.47472458439866,0.2970174735367816
5,ryckewaert,flavonol,pls,ga,0.6104235071441045,0.07365717123994936,0.2725519275376338,0.33787157960647074,0.3536971306595637,0.037130260977999555,0.4780004862613465,0.08252984489812269,0.1243033556017828,0.6166490114185328,0.35559029904024636,0.4848579372218027,0.344097083880899
6,ryckewaert,flavonol,pls,ga,0.6113746904054048,0.07075183426791032,0.2999636212656518,0.311411069139753,0.353961740027487,0.041102950527010435,0.46722109151193003,0.07957538080966943,0.11325935148444305,0.6153130335855483,0.3562093760667248,0.47396375593840184,0.31534941231989655
7,ryckewaert,flavonol,pls,ga,0.6088574280821939,0.07991178263726728,0.2886810570837485,0.32017637099844537,0.3544945131304956,0.042644707362489785,0.47317269859795774,0.08911869413898849,0.11867818546746212,0.6137302863570232,0.35694141371200083,0.48133380081505267,0.3250492292732747
8,ryckewaert,flavonol,pls,ga,0.6321783782239075,0.08713463451528942,0.24445463227486672,0.3877237459490408,0.34447329035217056,0.05513456914190575,0.4905154513020877,0.08804411095436898,0.14604216094991712,0.631465196121979,0.34865095947301084,0.49793122281472507,0.3870105638471123
9,ryckewaert,flavonol,pls,ga,0.6276217692066899,0.06296586712592693,0.2523346940128689,0.375287075193821,0.3470220961533857,0.04194560694965667,0.48753005483215067,0.09502432498874801,0.14050795867876498,0.6298549834647768,0.3494117971122654,0.4962034150760416,0.37752028945190785
10,ryckewaert,flavonol,pls,ga,0.6285127824114145,0.06450246883465711,0.2639006804131109,0.36461210199830363,0.3465360585097733,0.04246943273059566,0.48204595636435926,0.07965768979449556,0.13550989785458595,0.6308037838264552,0.348963682526492,0.48843060079118933,0.3669031034133443
11,ryckewaert,flavonol,pls,ga,0.6244623097029279,0.05086845119704745,0.26576805917299495,0.358694250529933,0.34832476908491394,0.03371368277457062,0.4838729748889584,0.0832082064873881,0.13554820580404447,0.6288734358486443,0.34987477410053663,0.4905644031312822,0.36310537667564935
0,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
1,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
2,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
3,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
4,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
5,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
6,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
7,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
8,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
9,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
10,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
11,ryckewaert,flavonol,pls,lasso,0.5952126589408168,0.06670726029871861,0.41089119193167545,0.18432146700914132,0.3632137280259028,0.05399873998680074,0.43168634521642274,0.04869695230030559,0.06847261719051995,0.5919872037883033,0.3668499823023213,0.4344027133779043,0.18109601185662783
0,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2914596642971642,0.0109808864115023,0.4732393989375893,0.02858416584422366,0.476384183582394,0.03931060179798296,0.0031447846448046657,0.3193746569055994,0.47381157767759713,0.4776095659276444,0.02791499260843522
1,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2798508230421404,0.022589727666526116,0.4732393989375893,0.02858416584422366,0.4792793216595653,0.03941789924511849,0.00603992272197601,0.3193746569055994,0.47381157767759713,0.4805202666701088,0.039523833863459035
2,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2821260438061266,0.020314506902539886,0.4732393989375893,0.02858416584422366,0.47978781503535595,0.03704383609674175,0.0065484160977666295,0.3193746569055994,0.47381157767759713,0.48084028713792903,0.037248613099472805
3,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.27142186909830207,0.031018681610364418,0.4732393989375893,0.02858416584422366,0.48233790174778585,0.037063337011488985,0.00909850281019653,0.3193746569055994,0.47381157767759713,0.4833987639238797,0.04795278780729734
4,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2905549977499649,0.011885552958701584,0.4732393989375893,0.02858416584422366,0.4767292349471354,0.03920110118797205,0.00348983600954611,0.3193746569055994,0.47381157767759713,0.4779463813572226,0.028819659155634503
5,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.27098553093214023,0.03145501977652626,0.4732393989375893,0.02858416584422366,0.48361405006360875,0.034843236136354476,0.01037465112601943,0.3193746569055994,0.47381157767759713,0.48451283075106316,0.04838912597345918
6,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2798508230421404,0.022589727666526116,0.4732393989375893,0.02858416584422366,0.4792793216595653,0.03941789924511849,0.00603992272197601,0.3193746569055994,0.47381157767759713,0.4805202666701088,0.039523833863459035
7,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2798508230421404,0.022589727666526116,0.4732393989375893,0.02858416584422366,0.4792793216595653,0.03941789924511849,0.00603992272197601,0.3193746569055994,0.47381157767759713,0.4805202666701088,0.039523833863459035
8,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2905549977499649,0.011885552958701584,0.4732393989375893,0.02858416584422366,0.4767292349471354,0.03920110118797205,0.00348983600954611,0.3193746569055994,0.47381157767759713,0.4779463813572226,0.028819659155634503
9,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2798508230421404,0.022589727666526116,0.4732393989375893,0.02858416584422366,0.4792793216595653,0.03941789924511849,0.00603992272197601,0.3193746569055994,0.47381157767759713,0.4805202666701088,0.039523833863459035
10,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2789461564949411,0.0234943942137254,0.4732393989375893,0.02858416584422366,0.4796243730243067,0.03928327581603995,0.006384974086717399,0.3193746569055994,0.47381157767759713,0.4808550433005598,0.04042850041065832
11,ryckewaert,flavonol,pls,mutual_info,0.3024405507086665,0.09431925410030904,0.2705172025511028,0.0319233481575637,0.4732393989375893,0.02858416584422366,0.4826829531125273,0.03689153282124156,0.009443554174937974,0.3193746569055994,0.47381157767759713,0.4837315484336385,0.04885745435449662
0,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
1,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
2,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
3,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
4,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
5,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
6,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
7,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
8,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
9,ryckewaert,flavonol,pls,rfe,0.24944049873632865,0.09710740965883023,0.23881320378647258,0.010627294949856064,0.49228122918467526,0.046089648125803906,0.49297326702829203,0.034895507237386894,0.0006920378436167662,0.2595891110353745,0.49418323628118344,0.49397528170738,0.020775907248901937
